,Unnamed: 0,date_publish,price_sell,price_per_area,building_age,num_bedrooms,area,id_city,id_neighbourhood,id_sub_neighbourhood,id_location,floor,parking,elevator,storeHouse,toiletF,balcony,is_luxury,is_modern,janitor,master_room,roofGarden,pool,sauna,jacuzzi,alachiq,fountain,security,pasio,idFacing,gym
19005,47705,2026-05-28,18.5,0.2032967032967033,17.0,2.0,91.0,641,226.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19006,47706,2026-05-28,19.99,0.1903809523809523,25.0,2.0,105.0,641,239.0,0.0,0.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19007,47707,2026-05-28,140.0,0.4,10.0,4.0,350.0,641,135.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19008,47708,2026-05-28,4.95,0.0825,6.0,2.0,60.0,641,203.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19009,47710,2026-05-28,16.8,0.12,1.0,3.0,140.0,641,75.0,0.0,0.0,17.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19010,47711,2026-05-28,44.0,0.3636363636363636,10.0,3.0,121.0,641,262.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19011,47712,2026-05-28,270.0,0.7520891364902507,8.0,4.0,359.0,641,33.0,0.0,0.0,8.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19012,47713,2026-05-28,13.2,0.1269230769230769,1.0,2.0,104.0,641,145.0,0.0,0.0,14.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19013,47714,2026-05-28,75.0,0.4166666666666667,14.0,3.0,180.0,641,72.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19014,47715,2026-05-28,48.0,0.3380281690140845,6.0,3.0,142.0,641,262.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19015,47716,2026-05-28,26.0,0.2736842105263158,18.0,2.0,95.0,641,212.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19016,47717,2026-05-28,13.5,0.1956521739130435,22.0,2.0,69.0,641,212.0,0.0,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19017,47718,2026-05-28,16.5,0.2619047619047619,7.0,1.0,63.0,641,210.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19018,47719,2026-05-28,16.2,0.2131578947368421,9.0,2.0,76.0,641,238.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19019,47720,2026-05-28,41.0,0.3037037037037037,25.0,3.0,135.0,641,237.0,0.0,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19020,47721,2026-05-28,16.0,0.2,15.0,2.0,80.0,641,219.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19021,47722,2026-05-28,36.0,0.2571428571428571,1.0,3.0,140.0,641,153.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19022,47723,2026-05-28,18.99,0.2260714285714285,6.0,2.0,84.0,641,118.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19023,47724,2026-05-28,22.0,0.2444444444444444,12.0,2.0,90.0,641,24.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19024,47725,2026-05-28,76.5,0.45,8.0,3.0,170.0,641,65.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19025,47726,2026-05-28,11.75,0.1415662650602409,17.0,2.0,83.0,641,1439.0,81.0,0.0,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19026,47727,2026-05-28,6.35,0.1322916666666666,16.0,1.0,48.0,641,265.0,0.0,0.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19027,47728,2026-05-28,45.0,0.3515625,0.0,3.0,128.0,641,171.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19028,47729,2026-05-28,60.0,0.3157894736842105,7.0,3.0,190.0,641,1433.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19029,47730,2026-05-28,12.2,0.1626666666666666,19.0,2.0,75.0,641,134.0,0.0,0.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19030,47731,2026-05-28,88.0,0.55,0.0,3.0,160.0,641,107.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19031,47734,2026-05-28,125.0,0.5434782608695652,3.0,3.0,230.0,641,135.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19032,47737,2026-05-28,12.5,0.1736111111111111,1.0,2.0,72.0,641,265.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19033,47738,2026-05-28,135.0,0.4945054945054945,8.0,3.0,273.0,641,176.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19034,47740,2026-05-28,16.0,0.1758241758241758,25.0,2.0,91.0,641,183.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19035,47741,2026-05-28,34.0,0.34,0.0,2.0,100.0,641,1433.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19036,47742,2026-05-28,77.0,0.35,5.0,3.0,220.0,641,269.0,0.0,0.0,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19037,47761,2026-05-28,21.0,0.1826086956521739,1.0,2.0,115.0,641,145.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19038,47766,2026-05-28,13.7,0.2014705882352941,20.0,2.0,68.0,641,251.0,0.0,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19039,47773,2026-05-31,94.0,0.6266666666666667,0.0,3.0,150.0,641,278.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19040,47774,2026-05-31,62.0,0.5166666666666667,10.0,2.0,120.0,641,76.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19041,47779,2026-05-28,32.99,0.2275172413793103,5.0,3.0,145.0,641,233.0,0.0,0.0,11.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19042,47780,2026-05-28,28.0,0.2314049586776859,3.0,2.0,121.0,641,98.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19043,47781,2026-05-28,28.95,0.2895,25.0,2.0,100.0,641,163.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19045,47792,2026-05-28,160.0,0.8,1.0,3.0,200.0,641,278.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19046,47793,2026-05-28,15.0,0.1020408163265306,0.0,3.0,147.0,641,64.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19047,47808,2026-05-28,97.0,0.4663461538461538,1.0,3.0,208.0,641,96.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
19048,47812,2026-05-28,31.0,0.31,1.0,2.0,100.0,641,193.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19050,47817,2026-05-28,52.0,0.3354838709677419,18.0,3.0,155.0,641,193.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19051,47818,2026-05-28,75.0,0.5067567567567568,1.0,2.0,148.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19052,47820,2026-05-28,40.0,0.4,10.0,2.0,100.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19053,47824,2026-05-28,45.0,0.391304347826087,1.0,2.0,115.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19054,47828,2026-05-28,62.0,0.382716049382716,20.0,3.0,162.0,641,193.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
19055,47829,2026-05-28,80.0,0.5517241379310345,1.0,3.0,145.0,641,193.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19056,47831,2026-05-28,36.0,0.4235294117647059,12.0,2.0,85.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19057,47832,2026-05-28,27.0,0.3176470588235294,1.0,2.0,85.0,641,193.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19058,47857,2026-05-28,130.0,0.5098039215686274,0.0,4.0,255.0,641,276.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19059,47873,2026-05-28,20.7,0.1522058823529411,18.0,3.0,136.0,641,259.0,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19060,47874,2026-05-28,11.0,0.125,25.0,2.0,88.0,641,256.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19061,47875,2026-05-28,350.0,0.1590909090909091,1.0,4.0,2200.0,641,83.0,0.0,0.0,10.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19062,47876,2026-05-28,32.0,0.3047619047619048,12.0,2.0,105.0,641,52.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19063,47877,2026-05-28,22.32,0.201081081081081,19.0,2.0,111.0,641,75.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19064,47878,2026-05-28,138.0,0.4380952380952381,10.0,4.0,315.0,641,72.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19065,47881,2026-05-28,94.0,0.4947368421052631,14.0,3.0,190.0,641,72.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19066,47885,2026-05-28,145.0,0.5576923076923077,5.0,3.0,260.0,641,152.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19067,47886,2026-05-28,76.0,0.38,1.0,3.0,200.0,641,266.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19068,47887,2026-05-28,39.0,0.3,0.0,3.0,130.0,641,60.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19069,47888,2026-05-28,39.5,0.4293478260869565,1.0,2.0,92.0,641,266.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19070,47889,2026-05-28,23.0,0.2613636363636363,10.0,2.0,88.0,641,171.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19071,47890,2026-05-28,19.7,0.3338983050847458,7.0,1.0,59.0,641,196.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19072,47891,2026-05-28,55.0,0.3525641025641026,0.0,3.0,156.0,641,251.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,47892,2026-05-28,66.0,0.4551724137931034,11.0,3.0,145.0,641,200.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19074,47893,2026-05-28,17.5,0.2692307692307692,11.0,2.0,65.0,641,238.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19075,47894,2026-05-28,114.0,0.5757575757575758,7.0,3.0,198.0,641,76.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19076,47895,2026-05-28,195.72,0.699,0.0,4.0,280.0,641,193.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19077,47896,2026-05-28,168.0,0.56,1.0,4.0,300.0,641,673.0,0.0,0.0,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19078,47897,2026-05-28,38.5,0.3347826086956522,10.0,2.0,115.0,641,82.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19079,47898,2026-05-28,16.0,0.2025316455696202,10.0,2.0,79.0,641,219.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19080,47899,2026-05-28,14.0,0.1647058823529411,16.0,2.0,85.0,641,228.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19081,47902,2026-05-28,35.0,0.3684210526315789,8.0,2.0,95.0,641,196.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19082,47903,2026-05-28,28.6,0.2403361344537815,0.0,2.0,119.0,641,98.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19083,47904,2026-05-28,22.2,0.3523809523809523,10.0,1.0,63.0,641,31.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19084,47905,2026-05-28,7.49,0.1413207547169811,6.0,1.0,53.0,641,64.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19085,47906,2026-05-28,82.0,0.431578947368421,1.0,3.0,190.0,641,112.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19086,47907,2026-05-28,30.0,0.25,17.0,2.0,120.0,641,238.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19087,47908,2026-05-28,31.0,0.3009708737864077,2.0,2.0,103.0,641,238.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19088,47910,2026-05-28,14.3,0.2648148148148148,7.0,1.0,54.0,641,219.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19089,47911,2026-05-28,18.0,0.1565217391304348,15.0,3.0,115.0,641,134.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19090,47912,2026-05-28,9.7,0.1865384615384615,23.0,1.0,52.0,641,153.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19091,47913,2026-05-28,17.42,0.13,0.0,3.0,134.0,641,1439.0,81.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19092,47914,2026-05-28,35.0,0.2966101694915254,15.0,2.0,118.0,641,24.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19093,47918,2026-05-28,135.0,0.6026785714285714,0.0,3.0,224.0,641,96.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19094,47923,2026-05-28,5.8,0.0773333333333333,6.0,2.0,75.0,641,203.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19095,47924,2026-05-28,6.35,0.1322916666666666,16.0,1.0,48.0,641,265.0,0.0,0.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19096,47925,2026-05-28,29.5,0.3041237113402061,12.0,2.0,97.0,641,1433.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19097,47926,2026-05-28,110.0,0.5789473684210527,5.0,3.0,190.0,641,96.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19098,47927,2026-05-28,46.2,0.33,11.0,2.0,140.0,641,1433.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19099,47930,2026-05-28,75.0,0.4838709677419355,1.0,3.0,155.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19100,47933,2026-05-28,54.0,0.3483870967741935,22.0,3.0,155.0,641,193.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19101,47940,2026-05-28,65.0,0.4744525547445255,1.0,3.0,137.0,641,193.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19102,47941,2026-05-28,23.0,0.2705882352941176,17.0,2.0,85.0,641,156.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19103,47945,2026-05-28,90.0,0.5,1.0,3.0,180.0,641,96.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19104,47946,2026-05-28,115.0,0.5476190476190477,20.0,3.0,210.0,641,72.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
19105,47947,2026-05-28,150.0,0.5555555555555556,10.0,3.0,270.0,641,673.0,0.0,0.0,12.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19106,47949,2026-05-28,41.0,0.41,6.0,2.0,100.0,641,31.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19107,47950,2026-05-28,18.25,0.25,3.0,2.0,73.0,641,254.0,0.0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19108,47951,2026-05-28,24.84,0.18,0.0,3.0,138.0,641,145.0,0.0,0.0,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19109,47953,2026-05-28,15.2,0.304,17.0,1.0,50.0,641,277.0,0.0,0.0,4.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19110,47956,2026-05-28,72.0,0.3564356435643564,25.0,3.0,202.0,641,176.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19111,47964,2026-05-28,15.3,0.19125,0.0,2.0,80.0,641,265.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19112,47971,2026-05-28,103.0,0.515,15.0,3.0,200.0,641,135.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19113,47991,2026-05-28,33.6,0.2604651162790697,19.0,3.0,129.0,641,156.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19114,47992,2026-05-28,13.75,0.2254098360655737,17.0,1.0,61.0,641,238.0,0.0,0.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19115,47999,2026-05-28,18.6,0.2583333333333333,18.0,2.0,72.0,641,156.0,0.0,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19116,48008,2026-05-28,62.0,0.3351351351351351,1.0,3.0,185.0,641,60.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19117,48009,2026-05-28,19.0,0.2923076923076923,17.0,2.0,65.0,641,196.0,0.0,0.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19118,48010,2026-05-28,21.5,0.1762295081967213,8.0,2.0,122.0,641,228.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19119,48011,2026-05-31,6.75,0.1298076923076923,22.0,1.0,52.0,641,153.0,0.0,0.0,4.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19120,48029,2026-05-28,23.5,0.2447916666666666,10.0,2.0,96.0,641,257.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19121,48033,2026-05-28,70.0,0.28,0.0,3.0,250.0,641,373.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19122,48038,2026-05-28,140.0,0.8235294117647058,0.0,3.0,170.0,641,278.0,0.0,0.0,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19123,48039,2026-05-28,18.0,0.2142857142857142,16.0,2.0,84.0,641,179.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19124,48042,2026-05-28,10.2,0.12,1.0,2.0,85.0,641,75.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19125,48043,2026-05-28,54.0,0.2842105263157894,16.0,3.0,190.0,641,266.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19126,48051,2026-05-28,110.0,0.6285714285714286,1.0,3.0,175.0,641,33.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19127,48052,2026-05-28,16.0,0.1818181818181818,23.0,2.0,88.0,641,257.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19128,48054,2026-05-28,13.2,0.12,0.0,2.0,110.0,641,145.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19129,48055,2026-05-28,30.0,0.2,0.0,3.0,150.0,641,64.0,0.0,0.0,27.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19130,48056,2026-05-28,32.7,0.3,1.0,2.0,109.0,641,233.0,0.0,0.0,11.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19131,48057,2026-05-28,14.4,0.15,9.0,2.0,96.0,641,257.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19132,48058,2026-05-28,16.8,0.16,21.0,2.0,105.0,641,210.0,0.0,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19133,48059,2026-05-28,28.35,0.2835,4.0,2.0,100.0,641,212.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19134,48060,2026-05-28,36.0,0.3789473684210526,10.0,2.0,95.0,641,133.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19135,48061,2026-05-28,60.0,0.4878048780487805,0.0,2.0,123.0,641,82.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19136,48062,2026-05-28,18.7,0.2876923076923077,0.0,1.0,65.0,641,210.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19137,48063,2026-05-28,15.0,0.125,0.0,2.0,120.0,641,219.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19138,48064,2026-05-28,5.9,0.0702380952380952,8.0,2.0,84.0,641,203.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19139,48065,2026-05-28,133.0,0.6045454545454545,0.0,3.0,220.0,641,135.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19140,48068,2026-05-28,153.0,0.6652173913043479,1.0,3.0,230.0,641,673.0,0.0,0.0,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19141,48069,2026-05-28,110.0,0.4150943396226415,15.0,4.0,265.0,641,200.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19142,48070,2026-05-28,210.0,0.7,2.0,3.0,300.0,641,269.0,0.0,0.0,9.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19143,48071,2026-05-28,47.5,0.3064516129032258,17.0,3.0,155.0,641,107.0,0.0,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19144,48072,2026-05-28,81.0,0.6,1.0,2.0,135.0,641,269.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19145,48076,2026-05-28,46.0,0.368,2.0,2.0,125.0,641,193.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19146,48080,2026-05-28,48.0,0.384,2.0,2.0,125.0,641,193.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19147,48081,2026-06-01,80.0,0.5333333333333333,15.0,3.0,150.0,641,278.0,0.0,0.0,9.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19148,48082,2026-06-01,33.02,0.26,18.0,3.0,127.0,641,60.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19149,48083,2026-05-28,264.0,0.8,1.0,4.0,330.0,641,72.0,0.0,0.0,3.0,3.0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
19150,48085,2026-05-28,37.0,0.3894736842105263,2.0,2.0,95.0,641,72.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19151,48086,2026-05-28,27.0,0.5,1.0,1.0,54.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19152,48087,2026-05-28,110.0,0.6111111111111112,25.0,3.0,180.0,641,96.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
